name;address;rate;comments;type;lat;lon;errors
Super Meridiana 1;Añadir horario;2.6;5;Supermercado;41.4221939;2.1850544;
Colmado Solofer;Añadir sitio web;4.1;11;Supermercado;41.4223071;2.1850437;
Verneda Bodega;Añadir horario;;;Supermercado;41.4218633;2.1863;
Bon Veí Alimentació;Añadir número de teléfono;4.0;7;Tienda de ultramarinos;41.4221306;2.1866542;
supermercat bulgaria;Passatge de Coello, n9, 08027 Barcelona;5.0;1;Tienda de alimentación;41.4219801;2.1856567;
Alimentación Etnica de Armenia;Carrer de Garcilaso, 23, 08027 Barcelona;4.5;64;Restaurante armenio;41.4225204;2.1876558;
Cal Fruitós;Avinguda Meridiana, 291, 08027 Barcelona;4.1;195;Frutería;41.4234672;2.1844198;
Sant Antoni Maria Claret - Felip II;08027 Barcelona;5.0;1;Bus stop;41.420147;2.1841013;
Condis Supermercats;Av. de Francesc Macià, 144, 08924 Santa Coloma de Gramenet, Barcelona;4.1;177;Supermercado;41.4574084;2.1996362;
Co aliment;Añadir horario;4.5;2;Supermercado;41.4537177;2.1918247;
DIA;Carrer de Cristóbal de Moura, 227, 08019 Barcelona;4.0;46;Supermercado;41.4164482;2.2112048;
Carrefour Express;Parada 254, Calle Puigcerdá, 206-212 Mercat De, 08020 Barcelona;3.0;11;Supermercado;41.4186727;2.2031863;
DIA;Carrer d'Alfons el Magnànim, 5-7, 08019 Barcelona;3.8;147;Supermercado;41.4139215;2.2150907;
Supermercado Consum Barcelona Llull;Carrer de Llull, 465, 08019 Barcelona;4.1;313;Supermercado;41.4130739;2.2154645;
Condis Supermercats;Av. d'Eduard Maristany, 33, 08930 Sant Adrià de Besòs, Barcelona;4.2;70;Supermercado;41.416198;2.2212413;
Mercadona;Carrer de Veneçuela, 139, 08019 Barcelona;4.1;1667;Supermercado;41.4139084;2.2098558;
Condis Express Supermercats;Carrer de Jaume Huguet, 4, 08019 Barcelona;4.0;21;Supermercado;41.4170651;2.2102566;
DIA;Ronda de Sant Ramon de Penyafort, 40, 08930 Barcelona;3.4;23;Supermercado;41.4177293;2.2069482;
bonArea Diagonal Mar;Plaça Diagonal Mar, 08019 Barcelona;4.3;265;Supermercado;41.4110751;2.2115578;
Condis Express;Carrer de Jaume Huguet, 2, 08019 Barcelona;5.0;2;Supermercado;41.4171527;2.2103191;
PRIM FRUTERIA Y VERDURAS;Añadir número de teléfono;;;Supermercado;41.4150211;2.2148953;
Supermercat;Passatge Prim, 22, 08019 Barcelona;;;Supermercado;41.4143182;2.2140645;
Alimentació Lim-Da;Añadir número de teléfono;4.0;1;Supermercado;41.4111651;2.2112818;
Alimentación de Qasim;Añadir número de teléfono;3.7;3;Supermercado;41.4118075;2.2148988;
Carnicería Montón;Añadir sitio web;4.7;11;Supermercado;41.4175974;2.209291;
Alimentació Basar;Añadir número de teléfono;4.4;8;Tienda de ultramarinos;41.4117674;2.2160375;
"Tienda Rusa ""Magnit""";Añadir sitio web;4.4;29;Tienda de ultramarinos;41.4114526;2.2142881;
Servistyles 2007 S L;Añadir horario;5.0;1;Tienda de ultramarinos;41.4184198;2.2172652;
Batulate Sasser;Añadir número de teléfono;4.0;2;Tienda de ultramarinos;41.4181443;2.2129492;
Diego Pérez;Añadir horario;;;Tienda de ultramarinos;41.4150498;2.2140841;
Magnit;Carrer de Llull, 394, baja, 08019 Barcelona;4.2;91;Tienda de productos de temporada;41.4114985;2.2143074;
Superverd;Rambla de Prim, 20, 2, 08019 Barcelona;5.0;4;Frutería;41.4133029;2.2149923;
Carrefour;Carrer de la Llacuna, 155, 08018 Barcelona;4.1;5537;Hipermercado;41.405937;2.1893772;
Cs Establiments De Proximitat S L;Carrer de Rogent, 34, 08026 Barcelona;3.0;2;Supermercado;41.4092706;2.1827323;
Condis Supermercats;Carrer de la Muntanya, 17, 08026 Barcelona;3.6;95;Supermercado;41.4108419;2.1859541;
Condis Supermercats;Carrer de Rogent, 34, 08026 Barcelona;4.0;222;Supermercado;41.4092237;2.182731;
Caprabo;Carrer de la Independència, 261, 08026 Barcelona;4.8;6;Supermercado;41.4065512;2.1826674;
CondisLife Supermercats;Plaça Carme Monturiol, 11, 08026 Barcelona;3.9;76;Supermercado;41.4130422;2.1824458;
Condis Express Supermercats;C. d'Espronceda, 271, 08018 Barcelona;3.6;171;Supermercado;41.4130956;2.1920018;
DIA;Carrer de Rossend Nobas, 25-27, 08018 Barcelona;3.3;85;Supermercado;41.4118225;2.1688261;
DIA;Carrer de Mallorca, 604, 608, 08026 Barcelona;4.0;121;Supermercado;41.3987759;2.1668394;
Supercor Exprés;Carrer d'Andrade, 50-46, 08020 Barcelona;3.9;201;Supermercado;41.4121679;2.1940737;
Bonpreu;Carrer d'Andrade, 58, 08018 Barcelona;4.3;652;Supermercado;41.412279;2.1942141;
Supermercados Sorli Clot;Carrer de Mallorca, 588, 08026 Barcelona;3.4;54;Supermercado;41.4103288;2.1825742;
Mercadona;Carrer d'Andrade, 22, 08018 Barcelona;3.9;1384;Supermercado;41.410679;2.192517;
Mercadona;Carrer de la Muntanya, 8, 08026 Barcelona;4.1;1116;Supermercado;41.4108943;2.1865395;
Muntanya super mercado;Añadir número de teléfono;4.0;1;Supermercado;41.411763;2.182992;
Supermercados Sorli Verneda;C/ d'Aragó, 647, 08026 Barcelona;3.6;22;Supermercado;41.4116093;2.1881582;
Euro Latino Supermercat;Añadir sitio web;4.9;68;Supermercado;41.4108142;2.1828775;
Keysi Supermercats;Rambla del Poblenou, 141, 08018 Barcelona;3.6;7;Supermercado;41.405978;2.1923504;
Condis Express Supermercats;AV, Gran Via de les Corts Catalanes, 940, 08018 Barcelona;;;Supermercado;41.4087354;2.1927399;
Keisy;Rambla del Poblenou, 145, 08018 Barcelona;4.4;249;Supermercado;41.4059047;2.1924973;
Superficies De Alimentación;Añadir horario;;;Supermercado;41.4116038;2.1880921;
bonÀrea;Carrer del Cabanyal, 4, 08018 Barcelona;3.9;44;Supermercado;41.407687;2.1871616;
SUMA Supermercat;Carrer de Monturiol, 17, 08018 Barcelona;;;Supermercado;41.4096688;2.1907217;
Queen's Supermercat;Añadir sitio web;5.0;5;Supermercado;41.4105075;2.1850422;
SuperMercat Dua Alimentacion;Avinguda Meridiana, 141, 08026 Barcelona;5.0;2;Supermercado;41.4104517;2.1843992;
Super Market;Añadir número de teléfono;3.0;2;Tienda de ultramarinos;41.4179556;2.1781607;
LOS MAÑOS Queviures;Añadir sitio web;4.5;33;Tienda de ultramarinos;41.4082337;2.1854074;
Llegums Cuits;Añadir número de teléfono;5.0;1;Tienda de ultramarinos;41.4083809;2.1852809;
Rostisseria Xarcuteria Isabel;Añadir sitio web;4.6;45;Tienda de ultramarinos;41.4086767;2.1905632;
CLAREL;Carrer de Rossend Nobas, 29, 08018 Barcelona;3.9;12;Tienda de belleza y salud;41.4088485;2.1873948;
CoAliment Supermercado;Añadir número de teléfono;3.8;18;Supermercado;41.4135753;2.1787944;
Industria Supermercado;Añadir número de teléfono;1.0;1;Supermercado;41.4124437;2.1761266;
Supermercat Provenza;Añadir número de teléfono;;;Supermercado;41.3973859;2.1562857;
Superficies De Alimentación;Añadir horario;;;Supermercado;41.4104297;2.1827163;
bonÀrea;Passeig de Maragall, 5, 08026 Barcelona;4.1;221;Supermercado;41.413548;2.1787797;
Tabajo Condis Dega Bahi;Añadir número de teléfono;3.2;6;Supermercado;41.4123748;2.1825502;
La Sirena;Carrer de Rogent, 73, 75, 08026 Barcelona;4.2;125;Tienda de congelados;41.4115815;2.1792074;
CLAREL;Carrer de la Muntanya, 113, 08026 Barcelona;3.9;11;Tienda de belleza y salud;41.4127459;2.1806674;
Plataforma Cárnica;Carrer de Rogent, 69, 08026 Barcelona;3.8;5;Carnicería;41.4111477;2.1797827;
Mi Alcampo;C. del Consell de Cent, 541, 08013 Barcelona;3.4;34;Supermercado;41.4030593;2.179276;
Bonpreu;Carrer de Sardenya, 278, 08088 Barcelona;4.2;397;Supermercado;41.4014802;2.1741081;
DIA;Carrer d'Àvila, 90, 08005 Barcelona;3.0;97;Supermercado;41.3979931;2.1920382;
Pròxim;Añadir número de teléfono;;;Supermercado;41.3980129;2.1854721;
Coviran;Añadir horario;;;Supermercado;41.401994;2.1818613;
Alimentación 24h (Badulake);Añadir número de teléfono;2.0;4;Supermercado;41.3960692;2.1850072;
SUPERMERCAT PARIS;Añadir número de teléfono;1.0;2;Supermercado;41.394403;2.1856832;
Rapid;Añadir número de teléfono;5.0;1;Supermercado;41.4004202;2.1811563;
Fruites i verdures Javier;Añadir número de teléfono;5.0;1;Supermercado;41.3977133;2.1821015;
Ch Alimetació;Añadir sitio web;5.0;1;Supermercado;41.4011323;2.1824278;
Terra Mullada;Añadir número de teléfono;;;Supermercado;41.3971337;2.1803755;
Francisco Aparicio Navarro;Añadir sitio web;4.0;3;Tienda de ultramarinos;41.4019749;2.181823;
Arkucer Europa S.L.;Añadir horario;;;Tienda de ultramarinos;41.3983499;2.1933939;
Natur Manjares;Añadir horario;4.3;12;Tienda de ultramarinos;41.3992194;2.1855981;
Cap Cap;Añadir número de teléfono;;;Mercado de productos agrícolas;41.39721;2.1886708;
Comprar-TPV Caja Registradora y TPV;Calle Pamplona 92-94 Planta 3, Puerta 2A, 08018 Barcelona;3.6;18;Tienda de informática;41.3973465;2.188689;
Equipo Vertical;Carrer dels Almogàvers, 145, 08018 Barcelona;4.5;36;Tienda de herramientas;41.3987692;2.1898073;
Digital 1to1;Carrer d'Àvila, 112, 2B, 08018 Barcelona;5.0;1;Organizador de eventos;41.3995174;2.1902428;
La Wash;Carrer de Pere IV, 77, 08018 Barcelona;3.7;30;Lavandería de autoservicio;41.3970332;2.1906003;
Mercadona;Mercat de Poblenou, Plaça de la Unió, s/n, 08005 Barcelona;3.9;868;Supermercado;41.4009524;2.2032535;
Supermercado;Añadir número de teléfono;4.7;3;Supermercado;41.399385;2.160325;
DIA;Rambla del Poblenou, 55, 08005 Barcelona;2.9;34;Supermercado;41.4003763;2.1997928;
CondisLife Supermercats;Carrer de Bilbao, 53-55, 08005 Barcelona;4.0;422;Supermercado;41.4027167;2.2013567;
Mercadona;C. de Pallars, 221, 08005 Barcelona;3.9;1654;Supermercado;41.402363;2.1970029;
Supermercados Sorli Poblenou;Carrer del Dr. Trueta, 223, 08005 Barcelona;4.0;36;Supermercado;41.3993908;2.2021571;
Condis Supermercats;Rambla del Poblenou, 38, 08005 Barcelona;3.3;49;Supermercado;41.3995994;2.201248;
Veritas;Carrer de Marià Aguiló, 104, 106, 08005 Barcelona;3.9;222;Supermercado;41.4005467;2.2019199;
Condis Supermercats;Carrer de Pere IV, 177, 08018 Barcelona;;;Supermercado;41.4037391;2.196003;
needle supermercats;Rambla del Poblenou, 61, 08005 Barcelona;3.3;37;Supermercado;41.4008827;2.199167;
DIA;C. d'Espronceda, 57, 08005 Barcelona;3.5;48;Supermercado;41.4517974;2.0926248;
Bonpreu;Carrer de Llull, 200, 08005 Barcelona;4.3;1075;Supermercado;41.4012405;2.2004702;
needle express 24h;Rambla del Poblenou, 38, 08005 Barcelona;4.1;15;Supermercado;41.399591;2.2012423;
Supermercado América;Carrer de l'Amistat, 28, 08005 Barcelona;5.0;2;Supermercado;41.4002302;2.2037824;
Bonpreu & Sabadell;Añadir número de teléfono;1.0;1;Supermercado;41.4004541;2.2012977;
Grocery Store;Añadir sitio web;5.0;1;Supermercado;41.4001342;2.2026494;
Alimentación-Frutas Y Verduras;Añadir sitio web;4.7;17;Supermercado;41.402289;2.2037393;
Olé mart-1;Añadir sitio web;5.0;2;Supermercado;41.402297;2.2037393;
Needle Supermercat 24h;Añadir número de teléfono;3.8;5;Supermercado;41.3971646;2.1977519;
KING SUPERMERCAT;Añadir sitio web;3.0;6;Supermercado;41.3996716;2.2000918;
Supermercat Alimentació Taulat;Añadir número de teléfono;4.0;3;Supermercado;41.3994957;2.2036337;
KING SUPERMERCAT;Añadir número de teléfono;5.0;1;Supermercado;41.4002764;2.200953;
Parking BONPREU;Añadir número de teléfono;;;Supermercado;41.4005246;2.201358;
Alimentació LOMBARTE;Añadir sitio web;4.8;11;Supermercado;41.4010445;2.2014384;
KING SUPERMERKET;Añadir sitio web;3.0;3;Supermercado;41.3997373;2.2003838;
Ametller Origen;Añadir sitio web;5.0;2;Tienda de alimentación;41.400982;2.1994187;
La Sirena;Carrer del Joncar, 17, 19, 08005 Barcelona;4.4;43;Tienda de congelados;41.4006093;2.2014817;
La Fruteria De La Rambla;Añadir número de teléfono;5.0;1;Tienda de ultramarinos;41.399602;2.2008574;
Organic Market;Carrer de Ramon Turró, 201, 08005 Barcelona;4.1;52;Tienda de alimentos naturales;41.4004262;2.2012383;
Suma;Añadir número de teléfono;2.7;3;Tienda de ultramarinos;41.3988591;2.2014603;
bonÀrea;Carrer de Ramon Turró, 220, 08005 Barcelona;4.2;165;Comercio;41.4004287;2.2016408;
Horchatería El Tío Che;Rambla del Poblenou, 44, 46, 08005 Barcelona;4.4;3809;Heladería;41.400108;2.2007348;
365 obrador;Añadir número de teléfono;3.9;298;Panadería;41.3999195;2.2003892;
DIA;Gran Via de les Corts Catalanes, 1035, 08020 Barcelona;3.7;116;Supermercado;41.3971269;2.1606898;
Carrefour Express CEPSA;Carrer del Clot, 181, 08027 Barcelona;3.6;47;Supermercado;41.4146038;2.1883657;
CondisLife Supermercats;Avinguda Diagonal, 88, 08019 Barcelona;4.1;283;Supermercado;41.4085003;2.2044554;
Condis Supermercats;Calle, Gran Via de les Corts Catalanes, 1060, 08020 Barcelona;4.3;62;Supermercado;41.41391;2.1996557;
Caprabo;Carrer de Fluvià, 247, 08020 Barcelona;3.0;57;Supermercado;41.41591;2.1928265;
CondisLife Supermercats;Carrer del Concili de Trento, 123, 08020 Barcelona;4.1;72;Supermercado;41.4156327;2.195179;
Supermercat Sorli;Carrer del Concili de Trento, 114, 08020 Barcelona;3.0;8;Supermercado;41.4141934;2.1940362;
DIA;Carrer de Fluvià, 249, 251, 08020 Barcelona;3.8;51;Supermercado;41.3956657;2.147744;
Mercadona;C/ del Perú, 151, 08018 Barcelona;3.9;1601;Supermercado;41.410383;2.1961823;
Lidl;Carrer de Bac de Roda, 178, 08020 Barcelona;4.1;1213;Supermercado de descuentos;41.4127882;2.1952394;
Sorli Discau;Plaça Porxos, 1, 08020 Barcelona;4.0;61;Supermercado;41.4138468;2.1974507;
Elalui - Casa Balkan;Carrer de Veneçuela, 11, 08019 Barcelona;5.0;4;Supermercado;41.4086377;2.203056;
Momma;Añadir número de teléfono;;;Supermercado;41.4129322;2.202887;
Pescaderia Luna;Añadir número de teléfono;4.5;2;Tienda de ultramarinos;41.4119373;2.1971696;
Herboristeria;Añadir número de teléfono;4.3;3;Tienda de ultramarinos;41.415205;2.1513035;
Omnilife España;Añadir sitio web;5.0;1;Tienda de ultramarinos;41.404846;2.1306676;
Tomato Monterosa;Añadir horario;2.8;4;Tienda de alimentos naturales;41.4114858;2.2029481;
Del poble... A granel;Añadir sitio web;4.5;16;Tienda de alimentos naturales;41.4133509;2.1988057;
"Xarcuteria, Comidas preparadas ""Don Charcutón""";Añadir sitio web;4.4;10;Tienda de fiambres;41.412765;2.1980933;
El Corte Inglés;Carrer de Bolívia, 234, 08020 Barcelona;3.4;184;Oficinas de empresa;41.410509;2.1992021;
Condis Supermercats;Carrer de Puigcerdà, 211, 08020 Barcelona;3.9;188;Supermercado;41.4188744;2.2024406;
Mi Alcampo;Carrer de Puigcerdà, 207, 08020 Barcelona;3.9;76;Supermercado;41.4186313;2.2031319;
Alimentació;Añadir número de teléfono;3.5;28;Supermercado;41.3945256;2.1581756;
bonÀrea;Gran Via de les Corts Catalanes, 1107, 1109, 08020 Barcelona;4.1;293;Supermercado;41.417622;2.2027708;
CondisLife Supermercats;Rambla de Guipúscoa, 132, 08020 Barcelona;4.0;190;Supermercado;41.4207673;2.20119;
Caprabo;Guipúzcoa, 116, 08020 Barcelona;3.8;576;Supermercado;41.4200363;2.2002456;
bonÀrea;Gran Via de les Corts Catalanes, 1107, 1109, 08020 Barcelona;4.1;293;Supermercado;41.417622;2.2027708;
Lidl;Carrer del Treball, 238, 08020 Barcelona;4.2;1020;Supermercado de descuentos;41.4185744;2.1965998;
bonÀrea;Rambla de Guipúscoa, 67, 08020 Barcelona;4.0;216;Comercio;41.4174797;2.1958256;
Ramón Tena Subira;Añadir número de teléfono;4.5;2;Tienda de ultramarinos;41.418432;2.1988989;
Más Y Más;Añadir número de teléfono;;;Tienda de ultramarinos;41.41844;2.1988989;
CLAREL;Carrer de la Selva de Mar, 243, 08020 Barcelona;3.4;28;Tienda de belleza y salud;41.4174657;2.1952479;
Castiñeiro;Añadir horario;3.0;2;Tienda de delicatessen;41.4185006;2.195684;
Pargesco S.L.;Carrer de la Selva de Mar, 232, 08020 Barcelona;;;Agentes inmobiliarios;41.4175514;2.1956945;
Farmacia Guipuscoa 69;Rambla de Guipúscoa, 69, 08020 Barcelona;4.2;74;Farmacia;41.4175658;2.1961997;
Supermercado Co Aliment;Añadir número de teléfono;3.8;53;Supermercado;41.4206416;2.208495;
Caprabo;Rambla de Prim, 139, 08020 Barcelona;3.6;152;Supermercado;41.4206282;2.2042686;
Caprabo;C/ del Camp Arriassa, 94, 08020 Barcelona;3.6;52;Supermercado;41.4250155;2.2002335;
Condis Express Supermercats;Carrer de Cantàbria, 73-75, 08020 Barcelona;3.8;67;Supermercado;41.4240266;2.1966569;
Caprabo;Carrer de Cantàbria, 62, 64, 08020 Barcelona;2.9;20;Supermercado;41.4226079;2.1965262;
DIA;Carrer de Menorca, 49, 08020 Barcelona;3.6;67;Supermercado;41.4195045;2.2000471;
DIA;Carrer de Menorca, 49, 08020 Barcelona;3.6;67;Supermercado;41.4195125;2.2000471;
Condis el Teu Super;Gran Via de les Corts Catalanes, 1176, 08020 Barcelona;4.0;298;Supermercado;41.4195686;2.2071368;
Supermercados Sorli Sant Martí;C/ del Camp Arriassa, 110, 08020 Barcelona;4.3;19;Supermercado;41.4259394;2.199038;
bonÀrea;Rambla de Guipúscoa, núm. 140-142, 08020 Barcelona;4.2;235;Supermercado;41.4259592;2.1924719;
Condis Life;Añadir horario;;;Supermercado;41.4207676;2.2011377;
bonÀrea;Rambla de Guipúscoa, 67, 08020 Barcelona;4.0;216;Comercio;41.4194055;2.1988446;
Gm Cash;Añadir número de teléfono;3.7;3;Tienda de ultramarinos;41.4274264;2.208098;
Soler Capellá;Añadir horario;5.0;1;Tienda de ultramarinos;41.4196601;2.1941988;
Reformes Llobet;Rambla de Guipúscoa, 176, 178, 08020 Barcelona;3.0;1;Contratista general;41.4240902;2.2056147;
BonÀrea;Rambla de Prim, 151, 08020 Barcelona;4.4;97;Comercio;41.42411;2.1990486;
CLAREL;Carrer de Menorca, 49, 08020 Barcelona;4.4;35;Tienda de belleza y salud;41.4226128;2.1982944;
Congelats Elma;Añadir número de teléfono;;;Tienda de ultramarinos;41.4241975;2.2006153;
Superverd;Rambla de Prim, 226, 228, 08020 Barcelona;;;Frutería;41.424234;2.2010318;
Plataforma Cárnica;Rambla de Prim, 234, 08020 Barcelona;4.5;4;Carnicería;41.4240489;2.2008127;
Fruiteria Racris;Añadir número de teléfono;4.0;1;Frutería;41.4198627;2.1955088;
Petardos CM;Rambla de Guipúscoa, 145, Local 1, 08020 Barcelona;5.0;2;Tienda de artículos pirotécnicos;41.4229085;2.2030328;
La Wash;Añadir sitio web;;;Lavandería de autoservicio;41.4243812;2.2006521;
Alimentacion Iranzo;Añadir número de teléfono;;;Tienda de ultramarinos;41.4083914;2.165748;
Carnicería Delgado;Añadir sitio web;4.5;10;Carnicería;41.4230451;2.2021181;
Miró Electrodomésticos Rambla Guipúscoa;Rambla de Guipúscoa, 147, 08020 Barcelona;3.2;68;Tienda de electrodomésticos;41.4229572;2.2033681;
Antonio Broggi;Añadir sitio web;4.2;5;Farmacia;41.4237082;2.2024071;
GAES una marca amplifon;Rambla de Guipúscoa, 141, 08020 Barcelona;3.9;13;Tienda de audífonos;41.4226657;2.2030185;
Tecnocasa Sant Marti Rambla Prim;Rambla de Prim, 202, 08020 Barcelona;2.9;15;Agencia inmobiliaria;41.4228264;2.2024211;
Caprabo;Ctra. Antiga de Mataró, 20-20 bis, 08005 Barcelona;3.6;158;Supermercado;41.3918114;2.1872312;
Condis el Teu Super;Av. d'Icària, 144, 08005 Barcelona;4.0;131;Supermercado;41.3900199;2.193807;
Supermercado Consum Barcelona Icària;Av. d'Icària, 160, 08005 Barcelona;4.5;225;Supermercado;41.39089;2.1951735;
Supermercados Sorli Marina;Carrer de la Marina, 63, 08005 Barcelona;4.0;94;Supermercado;41.3916869;2.1883968;
Coviran;Carrer de la Marina, 51, 08005 Barcelona;4.0;4;Tienda de ultramarinos;41.3999417;2.1392615;
Supermercat Olimpic;Añadir número de teléfono;2.5;4;Supermercado;41.399939;2.1392615;
Organic es natural;Añadir número de teléfono;3.5;6;Supermercado;41.39192;2.1877642;
Supercor Exprés;Carrer de la Marina, 304, 08025 Barcelona;3.8;158;Supermercado;41.4055747;2.1712562;
Co Aliment;Añadir sitio web;5.0;2;Supermercado;41.3927074;2.1937141;
Trady's Supermercat;Añadir número de teléfono;5.0;2;Tienda de ultramarinos;41.3940055;2.1876428;
Amigo Super Market;Carrer de la Marina, 52, 08005 Barcelona;5.0;1;Supermercado;41.3916855;2.1892602;
Trady's Supermercat;Añadir número de teléfono;5.0;2;Tienda de ultramarinos;41.3911658;2.1963287;
La Sirena;Carrer de la Marina, 75, 77, 08005 Barcelona;4.1;46;Tienda de congelados;41.3925847;2.1872972;
TABACS La Vila;Añadir número de teléfono;4.7;3;Tienda de ultramarinos;41.3892306;2.1928459;
Fruites i verdures;Añadir número de teléfono;1.0;1;Tienda de ultramarinos;41.3918919;2.1878617;
Juan Cayro Sagrera;Añadir horario;;;Tienda de ultramarinos;41.3900821;2.1895959;
Huella Natural;Añadir horario;;;Tienda de ultramarinos;41.3900817;2.1830298;
Ecogourmet;Av. d'Icària, 150, 08005 Barcelona;3.7;30;Tienda de alimentos naturales;41.390486;2.1943869;
